[  6]   0.00-6.90   sec   100 MBytes   122 Mbits/sec    0             sender
[  6]   0.00-7.00   sec  99.9 MBytes   120 Mbits/sec                  receiver

iperf Done.

2024-12-10 03:57:13 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:13 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:13 RTT: 108.87ms RTTVar: 1.686ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:13 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:13 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:13 RTT: 111.019ms RTTVar: 1.545ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:13 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:13 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:13 RTT: 120.417ms RTTVar: 0.027ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:13 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:13 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:14 RTT: 119.769ms RTTVar: 0.156ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:14 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:14 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:14 RTT: 119.727ms RTTVar: 0.024ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:14 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:14 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:14 RTT: 100.546ms RTTVar: 21.378ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:14 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
